Date,DayOfWeek,Time,BadgeCode,ReaderCode,ResourceId,UserId,UserName,Result
2025-12-30,星期二,15:53:39,bdg_ww,rdr_coke_machine,res_vending_01,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:53:40,bdg_sup,rdr_coke_machine,res_vending_01,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:53:41,bdg_sup,rdr_lab_entry,res_lab_door,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:53:42,bdg_bat,rdr_front_door,res_main_gate,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:53:43,bdg_bat,rdr_coke_machine,res_vending_01,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:53:44,bdg_sup,rdr_front_door,res_main_gate,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:53:45,bdg_ww,rdr_lab_entry,res_lab_door,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:53:46,bdg_ww,rdr_front_door,res_main_gate,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:53:47,bdg_ww,rdr_lab_entry,res_lab_door,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:53:48,bdg_bat,rdr_lab_entry,res_lab_door,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:53:49,bdg_ww,rdr_front_door,res_main_gate,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:53:50,bdg_ww,rdr_coke_machine,res_vending_01,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:53:51,bdg_bat,rdr_coke_machine,res_vending_01,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:53:52,bdg_bat,rdr_coke_machine,res_vending_01,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:53:53,bdg_ww,rdr_coke_machine,res_vending_01,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:53:54,bdg_sup,rdr_front_door,res_main_gate,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:53:55,bdg_bat,rdr_lab_entry,res_lab_door,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:53:56,bdg_bat,rdr_front_door,res_main_gate,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:53:57,bdg_ww,rdr_front_door,res_main_gate,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:53:58,bdg_sup,rdr_front_door,res_main_gate,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:53:59,bdg_sup,rdr_lab_entry,res_lab_door,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:54:00,bdg_ww,rdr_coke_machine,res_vending_01,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:54:01,bdg_sup,rdr_coke_machine,res_vending_01,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:54:02,bdg_ww,rdr_lab_entry,res_lab_door,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:54:03,bdg_bat,rdr_coke_machine,res_vending_01,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:54:04,bdg_ww,rdr_front_door,res_main_gate,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:54:05,bdg_sup,rdr_coke_machine,res_vending_01,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:54:06,bdg_bat,rdr_front_door,res_main_gate,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:54:07,bdg_sup,rdr_front_door,res_main_gate,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:54:08,bdg_sup,rdr_lab_entry,res_lab_door,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:54:09,bdg_ww,rdr_lab_entry,res_lab_door,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:54:10,bdg_bat,rdr_front_door,res_main_gate,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:54:11,bdg_sup,rdr_front_door,res_main_gate,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:54:12,bdg_bat,rdr_coke_machine,res_vending_01,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:54:13,bdg_ww,rdr_lab_entry,res_lab_door,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:54:14,bdg_sup,rdr_front_door,res_main_gate,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:54:15,bdg_sup,rdr_coke_machine,res_vending_01,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:54:16,bdg_bat,rdr_lab_entry,res_lab_door,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:54:17,bdg_bat,rdr_front_door,res_main_gate,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:54:18,bdg_bat,rdr_front_door,res_main_gate,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:54:19,bdg_ww,rdr_front_door,res_main_gate,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:54:20,bdg_ww,rdr_coke_machine,res_vending_01,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:54:21,bdg_ww,rdr_lab_entry,res_lab_door,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:54:22,bdg_ww,rdr_coke_machine,res_vending_01,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:54:23,bdg_sup,rdr_front_door,res_main_gate,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:54:24,bdg_ww,rdr_front_door,res_main_gate,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:54:25,bdg_bat,rdr_lab_entry,res_lab_door,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:54:26,bdg_ww,rdr_lab_entry,res_lab_door,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:54:27,bdg_bat,rdr_front_door,res_main_gate,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:54:28,bdg_bat,rdr_lab_entry,res_lab_door,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:54:29,bdg_ww,rdr_coke_machine,res_vending_01,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:54:30,bdg_bat,rdr_lab_entry,res_lab_door,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:54:31,bdg_bat,rdr_lab_entry,res_lab_door,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:54:32,bdg_sup,rdr_lab_entry,res_lab_door,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:54:33,bdg_sup,rdr_lab_entry,res_lab_door,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:54:34,bdg_sup,rdr_coke_machine,res_vending_01,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:54:35,bdg_sup,rdr_front_door,res_main_gate,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:54:36,bdg_sup,rdr_lab_entry,res_lab_door,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:54:37,bdg_ww,rdr_front_door,res_main_gate,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:54:38,bdg_ww,rdr_front_door,res_main_gate,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:54:47,bdg_bat,rdr_lab_entry,res_lab_door,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:54:48,bdg_sup,rdr_front_door,res_main_gate,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:54:49,bdg_bat,rdr_coke_machine,res_vending_01,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:54:50,bdg_bat,rdr_front_door,res_main_gate,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:54:51,bdg_bat,rdr_front_door,res_main_gate,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:54:52,bdg_sup,rdr_coke_machine,res_vending_01,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:54:53,bdg_sup,rdr_lab_entry,res_lab_door,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:54:54,bdg_sup,rdr_front_door,res_main_gate,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:54:55,bdg_ww,rdr_lab_entry,res_lab_door,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:54:56,bdg_ww,rdr_front_door,res_main_gate,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:54:57,bdg_bat,rdr_front_door,res_main_gate,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:54:58,bdg_bat,rdr_coke_machine,res_vending_01,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:54:58,bdg_sup,rdr_coke_machine,res_vending_01,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:54:59,bdg_sup,rdr_coke_machine,res_vending_01,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:55:00,bdg_sup,rdr_lab_entry,res_lab_door,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:55:01,bdg_sup,rdr_lab_entry,res_lab_door,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:55:02,bdg_bat,rdr_lab_entry,res_lab_door,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:55:03,bdg_sup,rdr_coke_machine,res_vending_01,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:55:04,bdg_ww,rdr_coke_machine,res_vending_01,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:55:05,bdg_sup,rdr_coke_machine,res_vending_01,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:55:06,bdg_ww,rdr_front_door,res_main_gate,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:55:07,bdg_bat,rdr_front_door,res_main_gate,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:55:08,bdg_bat,rdr_coke_machine,res_vending_01,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:55:09,bdg_ww,rdr_front_door,res_main_gate,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:55:10,bdg_bat,rdr_coke_machine,res_vending_01,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:55:11,bdg_bat,rdr_front_door,res_main_gate,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:55:12,bdg_ww,rdr_lab_entry,res_lab_door,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:55:13,bdg_sup,rdr_lab_entry,res_lab_door,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:55:14,bdg_sup,rdr_lab_entry,res_lab_door,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:55:15,bdg_bat,rdr_front_door,res_main_gate,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:55:16,bdg_bat,rdr_lab_entry,res_lab_door,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:55:17,bdg_ww,rdr_front_door,res_main_gate,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:55:18,bdg_sup,rdr_coke_machine,res_vending_01,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:55:19,bdg_sup,rdr_front_door,res_main_gate,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:55:20,bdg_bat,rdr_coke_machine,res_vending_01,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:55:21,bdg_ww,rdr_lab_entry,res_lab_door,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:55:22,bdg_ww,rdr_coke_machine,res_vending_01,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:55:23,bdg_bat,rdr_lab_entry,res_lab_door,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:55:24,bdg_ww,rdr_front_door,res_main_gate,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:55:25,bdg_sup,rdr_coke_machine,res_vending_01,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:55:26,bdg_bat,rdr_coke_machine,res_vending_01,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:55:27,bdg_sup,rdr_lab_entry,res_lab_door,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:55:28,bdg_ww,rdr_coke_machine,res_vending_01,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:55:29,bdg_sup,rdr_front_door,res_main_gate,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:55:30,bdg_ww,rdr_lab_entry,res_lab_door,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:55:31,bdg_sup,rdr_coke_machine,res_vending_01,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:55:32,bdg_sup,rdr_coke_machine,res_vending_01,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:55:33,bdg_sup,rdr_lab_entry,res_lab_door,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:55:34,bdg_bat,rdr_front_door,res_main_gate,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:55:35,bdg_ww,rdr_front_door,res_main_gate,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:55:36,bdg_ww,rdr_front_door,res_main_gate,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:55:37,bdg_ww,rdr_coke_machine,res_vending_01,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:55:38,bdg_sup,rdr_lab_entry,res_lab_door,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:55:39,bdg_bat,rdr_front_door,res_main_gate,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:55:40,bdg_ww,rdr_front_door,res_main_gate,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:55:41,bdg_sup,rdr_coke_machine,res_vending_01,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:55:42,bdg_bat,rdr_front_door,res_main_gate,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:55:43,bdg_ww,rdr_lab_entry,res_lab_door,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:55:44,bdg_bat,rdr_lab_entry,res_lab_door,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:55:45,bdg_sup,rdr_front_door,res_main_gate,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:55:46,bdg_ww,rdr_coke_machine,res_vending_01,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:55:47,bdg_bat,rdr_lab_entry,res_lab_door,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:55:48,bdg_bat,rdr_lab_entry,res_lab_door,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:55:49,bdg_sup,rdr_front_door,res_main_gate,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:55:50,bdg_ww,rdr_front_door,res_main_gate,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:55:51,bdg_sup,rdr_front_door,res_main_gate,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:55:52,bdg_bat,rdr_front_door,res_main_gate,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:55:53,bdg_bat,rdr_lab_entry,res_lab_door,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:55:54,bdg_bat,rdr_front_door,res_main_gate,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:55:55,bdg_sup,rdr_front_door,res_main_gate,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:55:56,bdg_bat,rdr_lab_entry,res_lab_door,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:55:57,bdg_bat,rdr_lab_entry,res_lab_door,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:55:58,bdg_bat,rdr_front_door,res_main_gate,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:55:59,bdg_sup,rdr_lab_entry,res_lab_door,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:56:00,bdg_bat,rdr_coke_machine,res_vending_01,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:56:01,bdg_bat,rdr_lab_entry,res_lab_door,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:56:02,bdg_ww,rdr_front_door,res_main_gate,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:56:03,bdg_sup,rdr_front_door,res_main_gate,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:56:04,bdg_bat,rdr_coke_machine,res_vending_01,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:56:05,bdg_sup,rdr_lab_entry,res_lab_door,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:56:06,bdg_ww,rdr_front_door,res_main_gate,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:56:07,bdg_ww,rdr_lab_entry,res_lab_door,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:56:08,bdg_ww,rdr_front_door,res_main_gate,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:56:09,bdg_sup,rdr_front_door,res_main_gate,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:56:10,bdg_bat,rdr_lab_entry,res_lab_door,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:56:11,bdg_ww,rdr_coke_machine,res_vending_01,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:56:12,bdg_bat,rdr_lab_entry,res_lab_door,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:56:13,bdg_sup,rdr_lab_entry,res_lab_door,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:56:14,bdg_bat,rdr_front_door,res_main_gate,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:56:15,bdg_sup,rdr_coke_machine,res_vending_01,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:56:16,bdg_sup,rdr_coke_machine,res_vending_01,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:56:17,bdg_sup,rdr_lab_entry,res_lab_door,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:56:18,bdg_ww,rdr_lab_entry,res_lab_door,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:56:19,bdg_bat,rdr_lab_entry,res_lab_door,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:56:20,bdg_bat,rdr_coke_machine,res_vending_01,usr_001,Bruce:Wayne,GRANTED
2025-12-30,星期二,15:56:21,bdg_ww,rdr_lab_entry,res_lab_door,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:56:22,bdg_bat,rdr_front_door,res_main_gate,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:56:23,bdg_bat,rdr_front_door,res_main_gate,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:56:24,bdg_bat,rdr_coke_machine,res_vending_01,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:56:25,bdg_ww,rdr_front_door,res_main_gate,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:56:26,bdg_bat,rdr_coke_machine,res_vending_01,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:56:27,bdg_ww,rdr_lab_entry,res_lab_door,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:56:28,bdg_sup,rdr_front_door,res_main_gate,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:56:29,bdg_bat,rdr_front_door,res_main_gate,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:56:30,bdg_ww,rdr_coke_machine,res_vending_01,usr_002,Diana:Prince,GRANTED
2025-12-30,星期二,15:56:31,bdg_sup,rdr_lab_entry,res_lab_door,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:56:32,bdg_bat,rdr_coke_machine,res_vending_01,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:56:33,bdg_ww,rdr_coke_machine,res_vending_01,usr_002,Diana:Prince,GRANTED
2025-12-30,星期二,15:56:34,bdg_ww,rdr_coke_machine,res_vending_01,usr_002,Diana:Prince,GRANTED
2025-12-30,星期二,15:56:35,bdg_bat,rdr_front_door,res_main_gate,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:56:36,bdg_sup,rdr_front_door,res_main_gate,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:56:37,bdg_bat,rdr_front_door,res_main_gate,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:56:38,bdg_bat,rdr_front_door,res_main_gate,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:56:39,bdg_bat,rdr_front_door,res_main_gate,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:56:40,bdg_ww,rdr_lab_entry,res_lab_door,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:56:41,bdg_bat,rdr_front_door,res_main_gate,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:56:42,bdg_sup,rdr_lab_entry,res_lab_door,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:56:43,bdg_bat,rdr_front_door,res_main_gate,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:56:44,bdg_bat,rdr_lab_entry,res_lab_door,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:56:45,bdg_ww,rdr_lab_entry,res_lab_door,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:56:46,bdg_bat,rdr_coke_machine,res_vending_01,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:56:47,bdg_sup,rdr_front_door,res_main_gate,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:56:48,bdg_sup,rdr_lab_entry,res_lab_door,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:56:49,bdg_bat,rdr_front_door,res_main_gate,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:56:50,bdg_sup,rdr_lab_entry,res_lab_door,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:56:51,bdg_ww,rdr_lab_entry,res_lab_door,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:56:52,bdg_bat,rdr_coke_machine,res_vending_01,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:56:53,bdg_sup,rdr_coke_machine,res_vending_01,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:56:54,bdg_sup,rdr_lab_entry,res_lab_door,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:56:55,bdg_ww,rdr_coke_machine,res_vending_01,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:56:56,bdg_ww,rdr_front_door,res_main_gate,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:56:57,bdg_ww,rdr_lab_entry,res_lab_door,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:56:58,bdg_ww,rdr_lab_entry,res_lab_door,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:56:59,bdg_bat,rdr_front_door,res_main_gate,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:57:00,bdg_bat,rdr_lab_entry,res_lab_door,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:57:01,bdg_ww,rdr_coke_machine,res_vending_01,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:57:02,bdg_bat,rdr_lab_entry,res_lab_door,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:57:03,bdg_ww,rdr_front_door,res_main_gate,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:57:04,bdg_sup,rdr_front_door,res_main_gate,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:57:05,bdg_bat,rdr_lab_entry,res_lab_door,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:57:06,bdg_bat,rdr_lab_entry,res_lab_door,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:57:07,bdg_bat,rdr_front_door,res_main_gate,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:57:08,bdg_bat,rdr_lab_entry,res_lab_door,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:57:09,bdg_sup,rdr_coke_machine,res_vending_01,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:57:10,bdg_bat,rdr_coke_machine,res_vending_01,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:57:11,bdg_ww,rdr_lab_entry,res_lab_door,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:57:12,bdg_ww,rdr_front_door,res_main_gate,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:57:13,bdg_ww,rdr_coke_machine,res_vending_01,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:57:14,bdg_ww,rdr_coke_machine,res_vending_01,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:57:15,bdg_sup,rdr_front_door,res_main_gate,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:57:16,bdg_ww,rdr_lab_entry,res_lab_door,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:57:17,bdg_bat,rdr_lab_entry,res_lab_door,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:57:18,bdg_ww,rdr_front_door,res_main_gate,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:57:19,bdg_ww,rdr_front_door,res_main_gate,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:57:20,bdg_bat,rdr_lab_entry,res_lab_door,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:57:21,bdg_ww,rdr_lab_entry,res_lab_door,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:57:22,bdg_bat,rdr_coke_machine,res_vending_01,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:57:23,bdg_bat,rdr_coke_machine,res_vending_01,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:57:24,bdg_ww,rdr_front_door,res_main_gate,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:58:46,bdg_ww,rdr_lab_entry,res_lab_door,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:58:47,bdg_sup,rdr_front_door,res_main_gate,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:58:48,bdg_ww,rdr_lab_entry,res_lab_door,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:58:49,bdg_sup,rdr_lab_entry,res_lab_door,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:58:50,bdg_bat,rdr_lab_entry,res_lab_door,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:58:51,bdg_bat,rdr_lab_entry,res_lab_door,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:58:52,bdg_ww,rdr_lab_entry,res_lab_door,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:58:53,bdg_bat,rdr_coke_machine,res_vending_01,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:58:54,bdg_bat,rdr_front_door,res_main_gate,usr_001,Bruce:Wayne,GRANTED
2025-12-30,星期二,15:58:55,bdg_sup,rdr_coke_machine,res_vending_01,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:58:56,bdg_ww,rdr_front_door,res_main_gate,usr_002,Diana:Prince,GRANTED
2025-12-30,星期二,15:58:57,bdg_sup,rdr_lab_entry,res_lab_door,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:58:58,bdg_bat,rdr_coke_machine,res_vending_01,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:58:59,bdg_ww,rdr_coke_machine,res_vending_01,usr_002,Diana:Prince,DENIED
2025-12-30,星期二,15:59:00,bdg_sup,rdr_lab_entry,res_lab_door,usr_003,Clark:Kent,DENIED
2025-12-30,星期二,15:59:01,bdg_bat,rdr_coke_machine,res_vending_01,usr_001,Bruce:Wayne,DENIED
2025-12-30,星期二,15:59:02,bdg_sup,rdr_coke_machine,res_vending_01,usr_003,Clark:Kent,DENIED
